ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category
43488318,193145.0,202976.0,4.84342976509538,20.0,80.0,37217.38345864662,214033.0,10875380.0,WWW.NEVILLECOMMUNITIES.ORG,271,17211927.0,NEVILLE COMMUNITIES HOME INC,80.0,0.0,50.0,,,other
42108347,159440.5,274254.5,41.8640350477385,50.0,50.0,29332.927392739275,376149.0,9755267.0,BELMONTDAY.ORG,307,17214948.0,BELMONT DAY SCHOOL INC,100.0,40.0,42.85714285714285,,,college
20274905,319876.8571428572,868666.75,63.17611360825573,36.36363636363637,63.63636363636363,71201.88888888889,276915.0,14857333.0,www.exeterhospital.com/Rockingham-VNA-Hospice,209,17241263.0,Rockingham Visiting Nurse Associationand Hospice,100.0,33.33333333333333,60.0,,,hospital
131068240,189647.0,219443.0,13.578013424898494,57.14285714285714,42.85714285714285,19618.98901098901,245496.0,3232041.0,www.iatselocal52.com or .org,98,17258062.0,Motion Picture Studio Mech L52 IATSE,,22.727272727272727,14.285714285714285,,,other
111987282,0.0,243603.3333333333,100.0,100.0,0.0,73591.45833333333,328708.0,4263200.0,,51,17278917.0,SUFFOLK COOPERATIVE LIBRARY SYSTEM,,75.0,60.0,,,college
131427696,233113.2,473389.3333333333,50.75655837900867,37.5,62.5,132442.0,881654.0,9737602.0,www.inta.org,62,17287313.0,International Trademark Association Inc,80.0,54.83870967741935,71.42857142857143,50.0,,other
60646681,299591.6666666667,0.0,-1.0,0.0,100.0,62221.280303030304,480300.0,9111984.0,WWW.INDIANMOUNTAIN.ORG,135,17309940.0,INDIAN MOUNTAIN SCHOOL,100.0,55.00000000000001,50.0,,,college
42665867,349160.8,412218.75,15.297205670532945,61.53846153846154,38.46153846153847,184456.8269230769,502441.0,11691542.0,WWW.AMERICANREPERTORYTHEATER.ORG,65,17343261.0,AMERICAN REPERTORY THEATRE CO INCD/B/A ART,0.0,50.0,16.666666666666664,100.0,100.0,other
41956640,0.0,235627.2857142857,100.0,100.0,0.0,18705.14285714286,343431.0,8719935.0,WWW.WELLESLEYCC.COM,385,17353733.0,WELLESLEY COUNTRY CLUB,0.0,50.0,40.0,0.0,,other
112547268,244450.5,196249.5,-24.561081684284545,50.0,50.0,22446.966836734693,337876.0,9680611.0,WWW.BRICARTSMEDIA.ORG,396,17361641.0,BRIC Arts Media Bklyn Inc,60.0,55.00000000000001,44.44444444444444,,,other
111776034,202489.66666666663,0.0,-1.0,0.0,100.0,22686.79268292683,221671.0,2467786.0,WWW.GUILDHALL.ORG,85,17394413.0,GUILD HALL OF EAST HAMPTON INC,75.0,57.692307692307686,25.0,,,other
131675082,240134.5,302210.6,20.54067593922913,71.42857142857143,28.57142857142857,60046.6,627981.0,7095283.0,WWW.JAPANSOCIETY.ORG,92,17405856.0,JAPAN SOCIETY INC,20.0,9.090909090909092,50.0,,,other
10224898,191860.0,194104.5,1.1563358912338455,66.66666666666666,33.33333333333333,43026.57024793389,226320.0,5786284.0,www.hebronacademy.org,124,17448783.0,Hebron Academy Incorporated,0.0,30.76923076923077,40.0,,,college
43430674,351743.0,289378.3333333333,-21.551256429011627,60.0,40.0,55553.917721518985,404216.0,10349140.0,,163,17451740.0,TUFTS VETERINARY EMERGENCY TREATMENT& SPECIALTIES INC,,100.0,66.66666666666666,,,hospital
61395640,193804.66666666663,181225.0,-6.941463190325097,40.0,60.0,58596.232558139534,321158.0,11022416.0,WWW.RICHMOND.AC.UK,177,17482423.0,RICHMOND THE AMERICAN INTERNATIONALUNIVERSITY IN LONDON INC,,33.33333333333333,33.33333333333333,,100.0,college
20229869,153445.0,322765.0,52.459219556023726,50.0,50.0,39780.56923076923,322765.0,5647684.0,WWW.DUBLINSCHOOL.ORG,132,17498470.0,DUBLIN SCHOOL INC,100.0,23.52941176470588,50.0,,,college
42539383,197570.66666666663,0.0,-1.0,0.0,100.0,59875.80952380953,233938.0,11909240.0,WWW.COMPASSBOSTON.ORG,192,17718715.0,COMMUNITY PROVIDERS OF ADOLESCENTSERVICES INC,50.0,40.0,60.0,50.0,,hospital
46004735,233469.0,0.0,-1.0,0.0,100.0,67153.8051948052,233469.0,10575155.0,WWW.NEIWPCC.ORG,155,17744035.0,NEW ENGLAND INTERSTATE WATERPOLLUTION CONTROL COMMISSION,100.0,29.629629629629623,60.0,,,other
42104325,171551.0,229887.0,25.375945573259905,50.0,50.0,43218.14110429448,229887.0,7445995.0,WWW.IINE.ORG,165,17744993.0,INTERNATIONAL INSTITUTE OF NEW ENGLANDINC,100.0,64.28571428571429,25.0,,,other
50258900,213647.5,0.0,-1.0,0.0,100.0,47485.63243243243,350448.0,9639432.0,WWW.LINCOLNSCHOOL.ORG,189,17832319.0,LINCOLN SCHOOL,75.0,58.82352941176471,77.77777777777779,,,other
41641320,307892.0,203961.66666666663,-50.95581686101147,75.0,25.0,67487.3,307892.0,7668507.0,WWW.MOUNTAUBURN.ORG,104,17833298.0,PROPRIETORS OF MOUNT AUBURN CEMETERY,0.0,38.46153846153847,22.22222222222222,,,other
60692379,277221.5,212641.3333333333,-30.37046732839648,60.0,40.0,72331.1282051282,333810.0,9655109.0,WWW.RUMSEYHALL.ORG,122,17948130.0,RUMSEY HALL SCHOOL INC,66.66666666666666,45.45454545454545,28.57142857142857,,,college
112642641,240647.66666666663,184728.2,-30.271212877441904,62.5,37.5,28756.443418013856,367495.0,14097124.0,WWW.PESACHTIKVAH.ORG,441,17950569.0,PESACH TIKVAH HOPE DEVELOPMENT INC,40.0,0.0,33.33333333333333,,,other
112567809,172884.5,215682.3333333333,19.84299440380684,60.0,40.0,14825.692682926829,339823.0,7071350.0,scclive.org,415,17975881.0,SEPHARDIC COMMUNITY YOUTH CENTER INC,75.0,63.1578947368421,0.0,33.33333333333333,0.0,other
42239964,0.0,286316.0,100.0,100.0,0.0,32148.87106918239,286316.0,10509657.0,WWW.COMMUNITASMA.ORG,319,17984942.0,COMMUNITAS INC,0.0,66.66666666666666,60.0,,,other
60970985,220287.5,253664.0,13.157759871325847,50.0,50.0,40776.0,334197.0,11223455.0,WWW.FAMILYANDCHILDRENSAGENCY.ORG,256,18049898.0,FAMILY & CHILDREN'S AGENCY INC,100.0,50.0,54.54545454545454,,,other
42573248,163884.0,204239.0,19.75871405559173,50.0,50.0,31976.70758122744,204239.0,9225671.0,COMMUNITIES-FOR-PEOPLE.ORG,279,18086040.0,COMMUNITIES FOR PEOPLE INC,0.0,60.0,33.33333333333333,,,other
43080762,153997.0,153311.0,-0.4474564773564845,33.33333333333333,66.66666666666666,30478.72796934866,156983.0,8416253.0,www.berkshirehealthcare.org,264,18122522.0,East Longmeadow Management Systems Inc,,,33.33333333333333,,,other
43351427,0.0,199610.0,100.0,100.0,0.0,47600.02955665025,299203.0,10461246.0,WWW.BOTTOMLINE.ORG,207,18128457.0,THE BOTTOM LINE INC,60.0,30.76923076923077,33.33333333333333,100.0,,other
60646590,151675.0,192011.5,21.00733549813423,50.0,50.0,49138.92015209125,226342.0,13610909.0,CTJUNIORREPUBLIC.ORG,267,18153265.0,CONNECTICUT JUNIOR REPUBLICASSOCIATION INCORPORATED,40.0,21.428571428571427,20.0,,,other
10243254,0.0,182302.0,100.0,100.0,0.0,27152.735064935063,182302.0,10636105.0,WWW.MORRISON-MAINE.ORG,386,18191979.0,MORRISON CENTER,,33.33333333333333,0.0,,,other
50374759,156409.5,192491.0,18.74451273046532,66.66666666666666,33.33333333333333,42364.45248868778,237583.0,10445327.0,HTTPS://WWW.NEWPORTMENTALHEALTH.ORG/,227,18192175.0,NEWPORT COUNTY COMMUNITY MENTAL HEALTHCENTER INC,0.0,87.5,55.55555555555556,,,hospital
111722477,238199.0,198841.0,-19.79370451767996,20.0,80.0,81085.36419753087,291851.0,14287466.0,VISITINGNURSESERVICES.ORG,167,18228424.0,VISITING NURSE SERVICE AND HOSPICE OFSUFFOLK INC,66.66666666666666,52.94117647058824,33.33333333333333,,,hospital
61062912,203013.0,262248.0,22.587398187974745,66.66666666666666,33.33333333333333,32975.90066225165,301065.0,5706870.0,WWW.MARITIMEAQUARIUM.ORG,154,18240112.0,THE MARITIME AQUARIUM AT NORWALK INC,66.66666666666666,71.42857142857143,22.22222222222222,,,other
113065859,0.0,193470.5,100.0,100.0,0.0,21523.42557651992,221000.0,10653615.0,BCA.NET,479,18254313.0,BROOKLYN CHINESE-AMERICANASSOCIATION INC,,50.0,0.0,,,other
60646702,196753.5,443726.0,55.658784925832606,33.33333333333333,66.66666666666666,25870.319587628863,443726.0,8365496.0,WWW.RENBROOK.ORG,294,18257695.0,RENBROOK SCHOOL INC,100.0,70.83333333333334,57.14285714285714,,,college
42378885,201699.0,0.0,-1.0,0.0,100.0,48995.51351351351,201699.0,7453035.0,WWW.LEOINC.ORG,149,18267764.0,LEO INC,100.0,83.33333333333334,71.42857142857143,,,other
50255222,200149.0,255810.75,21.758956572387987,80.0,20.0,63910.4367816092,355702.0,6783600.0,WWW.WESTERLYCCU.COM,92,18312399.0,WESTERLY COMMUNITY CREDIT UNION,,33.33333333333333,0.0,33.33333333333333,,other
50414696,185038.57142857145,0.0,-1.0,0.0,100.0,43378.1129707113,217451.0,11662639.0,CODACINC.ORG,246,18326322.0,CODAC INC,100.0,20.0,57.14285714285714,,,hospital
10216328,213804.3333333333,219741.3333333333,2.70181304078735,66.66666666666666,33.33333333333333,72511.29896907216,378716.0,8993457.0,WWW.EVERGREENCREDITUNION.ORG,106,18374213.0,EVERGREEN CREDIT UNION,20.0,40.0,66.66666666666666,0.0,,other
43358048,279114.6666666667,221188.0,-26.188883061769484,62.5,37.5,56519.16585365854,361590.0,13529713.0,http://www.LamoilleHealthPartners.org,213,18451412.0,Lamoille Health Partners Inc,40.0,66.66666666666666,28.57142857142857,,,hospital
61546695,186127.5,177129.5,-5.079899169816434,50.0,50.0,27810.06615776081,205033.0,11655870.0,WWW.ACHIEVEMENTFIRST.ORG,397,18526225.0,AMISTAD ACADEMY INCC/O ACHIEVEMENT FIRST INC,60.0,60.0,100.0,,,college
10211505,354212.0,187855.0,-88.55606717947353,50.0,50.0,38704.09134615384,354212.0,8592518.0,www.fryeburgacademy.org,210,18553432.0,Fryeburg Academy,0.0,47.05882352941176,40.0,,,college
42655734,221359.6,206564.0,-7.162719544547939,37.5,62.5,61133.132352941175,302588.0,14197649.0,WWW.GSCOMMUNITYCARE.ORG,212,18556868.0,HOSPICE OF THE GOOD SHEPHERD INC,60.0,70.0,50.0,100.0,,hospital
43088234,163516.0,0.0,-1.0,0.0,100.0,21246.85393258427,163516.0,2054486.0,MASS-SERVICE.ORG,90,18561913.0,MASSACHUSETTS SERVICE ALLIANCE INC,100.0,68.75,80.0,,,other
60888719,177843.0,239204.3333333333,25.65226661166952,85.71428571428571,14.285714285714285,36572.53,350753.0,16242081.0,WWW.FCAWEB.ORG,407,18654713.0,FAMILY AND CHILDREN'S AID INC,33.33333333333333,40.0,33.33333333333333,,,other
60646961,279874.0,206411.5,-35.59031352419802,50.0,50.0,42302.80597014925,351019.0,6641147.0,WWW.WESTOVER.ORG,138,18716237.0,WESTOVER SCHOOL INC,50.0,22.22222222222222,83.33333333333334,,,college
60646977,0.0,227050.0,100.0,100.0,0.0,12723.780952380952,227050.0,9579029.0,MERIDENYMCA.ORG,736,18721354.0,MERIDEN-NEW BRITAIN-BERLIN YOUNGMEN'S CHRISTIAN ASSOCIATION INC,,28.57142857142857,37.5,,,other
60804423,228196.0,218005.3333333333,-4.674503376064189,42.85714285714285,57.14285714285714,40943.907473309606,361855.0,13072038.0,WWW.UNITEDSERVICESCT.ORG,288,18734654.0,UNITED SERVICES INC,80.0,69.23076923076923,50.0,50.0,,other
42582187,200136.25,0.0,-1.0,0.0,100.0,61847.83018867925,278520.0,7356415.0,WWW.ROSIESPLACE.ORG,110,18742725.0,ROSIE'S PLACE INC,66.66666666666666,88.88888888888889,85.71428571428571,,,other
43138403,209780.8333333333,427005.5,50.871632020352585,40.0,60.0,31113.40223463688,186277.0,11486061.0,WWW.JGSLIFECARE.ORG,368,18778772.0,JEWISH NURSING HOME OF WESTERNMASSACHUSETTS INC,80.0,42.85714285714285,12.5,50.0,,hospital
111633568,242579.0,369160.5,34.28901521154078,57.14285714285714,42.85714285714285,55293.91256830601,622810.0,12323165.0,WWW.GREENVALESCHOOL.ORG,190,18821087.0,GREEN VALE SCHOOL,80.0,64.28571428571429,16.666666666666664,0.0,100.0,other
112658604,206711.0,0.0,-1.0,0.0,100.0,38001.52882205514,274247.0,15989454.0,STEPPINGSTONEDAYSCHOOL.COM,403,18884905.0,STEPPINGSTONE DAY SCHOOL INC,100.0,,100.0,,,other
43515687,401800.5,0.0,-1.0,0.0,100.0,51427.63291139241,157006.0,12345355.0,WWW.OVERLOOK-MASS.ORG,239,18917049.0,OVERLOOK VISITING NURSE ASSOCIATION INC,40.0,0.0,0.0,,,hospital
131740003,225264.2,152212.0,-47.993719286258646,16.666666666666664,83.33333333333334,40136.63675213675,419950.0,10670506.0,WWW.METHODISTHOME.ORG,240,18919418.0,METHODIST CHURCH HOME FOR THE AGED,60.0,60.0,83.33333333333334,100.0,,other
42542001,0.0,158193.0,100.0,100.0,0.0,28950.01935483871,158193.0,4645446.0,ESBCI.ORG,156,19015967.0,ELDER SERVICES OF BERKSHIRE COUNTY INC,100.0,46.15384615384615,33.33333333333333,,,other
20222164,0.0,233741.0,100.0,100.0,0.0,31467.11320754717,233741.0,11908040.0,WWW.WAYPOINTNH.ORG,372,19134809.0,WAYPOINT,,52.94117647058824,75.0,,,other
131623850,231420.0,285039.6666666667,18.81129994772657,75.0,25.0,23253.516853932582,466936.0,7295228.0,WWW.KIPSBAY.ORG,271,19231717.0,KIPS BAY BOYS AND GIRLS CLUB INC,0.0,41.17647058823529,40.0,100.0,,other
10339489,509131.8,453029.6666666667,-12.383765890239705,37.5,62.5,,0.0,6425945.0,https://mainehealth.org/saint-josephs,134,19255273.0,St Joseph's Rehabilitation & Residence,100.0,60.0,75.0,,100.0,hospital
112573451,0.0,212541.0,100.0,100.0,0.0,34382.531969309464,212541.0,13656111.0,RISELIFESERVICES.ORG,392,19296528.0,AID TO THE DEVELOPMENTALLY DISABLED INC,100.0,25.0,33.33333333333333,,,other
20693325,188556.0,213076.0,11.507631079990238,20.0,80.0,54309.51937984496,215339.0,7973228.0,WWW.LACASADESALUD.ORG,134,19334048.0,LA CASA DE SALUD,80.0,60.0,33.33333333333333,,,hospital
42281165,0.0,207407.0,100.0,100.0,0.0,23820.95238095238,207407.0,8711487.0,WWW.ARCNBC.ORG,358,19377316.0,THE ARC OF BRISTOL COUNTY INC,100.0,50.0,0.0,,,other
113361008,214231.66666666663,204647.4285714285,-4.68329270596863,70.0,30.0,109033.875,281794.0,16903834.0,NYCDS.ORG,146,19426748.0,NEW YORK COUNTY DEFENDER SERVICES INC,20.0,0.0,50.0,0.0,,other
131662715,215758.75,244064.0,11.597470335649666,42.85714285714285,57.14285714285714,27145.393822393824,360443.0,8625884.0,WWW.NYSID.EDU,266,19439647.0,NEW YORK SCHOOL OF INTERIOR DESIGN,40.0,57.14285714285714,62.5,,,college
50242659,284675.0,935080.25,69.55608890253002,80.0,20.0,63082.21590909091,284675.0,16938380.0,WWW.VNACARENEWENGLAND.ORG,269,19449159.0,KENT COUNTY VISITING NURSE ASSOCIATION,100.0,20.0,40.0,,,hospital
30219658,0.0,190648.0,100.0,100.0,0.0,48405.75,190648.0,13357012.0,,273,19449244.0,LAMOILLE COUNTY MENTAL HEALTH,,66.66666666666666,33.33333333333333,,,hospital
20350170,158596.0,0.0,-1.0,0.0,100.0,16074.067882472138,158596.0,16023701.0,WWW.GSIL.ORG,988,19463798.0,GRANITE STATE INDEPENDENT LIVING,100.0,28.57142857142857,50.0,,,other
42104378,183807.66666666663,286133.0,35.76145824960188,25.0,75.0,15708.466789667897,286133.0,9351545.0,WWW.MVYMCA.ORG,546,19515158.0,MERRIMACK VALLEY YOUNG MEN'SCHRISTIAN ASSOCIATION INC,100.0,31.57894736842105,75.0,,,other
42106704,289733.0,219985.0,-31.705798122599266,40.0,60.0,43750.73333333333,488465.0,9184301.0,DEDHAMCOUNTRYDAY.ORG,185,19663239.0,DEDHAM COUNTRY DAY SCHOOL,80.0,45.0,60.0,,,college
42104246,190721.4285714285,0.0,-1.0,0.0,100.0,61970.52719665272,328761.0,16146006.0,www.carecentralvnahospice.org,246,19675412.0,Care Central VNA & Hospice Inc,100.0,50.0,57.14285714285714,,,hospital
61227289,0.0,194674.0,100.0,100.0,0.0,23419.99315068493,194674.0,17291269.0,BRIDGESRC.ORG,731,19701405.0,ROCKLAND INDEPENDENT LIVING CENTER INCDBA BRIDGES,,44.44444444444444,33.33333333333333,,,other
42385120,196768.0,286076.5,31.218397876092585,50.0,50.0,57182.26108374384,392157.0,12573688.0,WWW.ISBOS.ORG,207,19782527.0,LYCEE INTERNATIONAL DE BOSTONINTERNATIONAL SCHOOL OF BOSTON INC,60.0,20.0,66.66666666666666,,,other
50275443,182681.66666666663,185759.0,1.6566267762710518,40.0,60.0,45157.55913978495,218137.0,13287584.0,WWW.STANTOINE.NET,284,19793819.0,SAINT ANTOINE RESIDENCE,40.0,0.0,40.0,,,hospital
131632522,165022.33333333334,258128.0,36.06957271844459,66.66666666666666,33.33333333333333,54573.04268292683,387487.0,10993814.0,WWW.NYCPM.EDU,173,19795401.0,NEW YORK COLLEGE OF PODIATRIC MEDICINE,60.0,33.33333333333333,0.0,,,college
43468149,188312.3,283569.22222222225,33.59212310691923,47.368421052631575,52.63157894736842,42448.38818565401,192354.0,10950953.0,WWW.ALLIANCEHHS.ORG,256,19847469.0,ALLIANCE HEALTH OF QUINCY INC,80.0,27.27272727272727,0.0,54.54545454545454,,hospital
16020566,153148.0,0.0,-1.0,0.0,100.0,30134.03723404256,153148.0,5818347.0,WWW.WALDOCAP.ORG,189,19879626.0,WALDO COMMUNITY ACTION PARTNERS,,47.05882352941176,66.66666666666666,,,other
61017444,316346.0,0.0,-1.0,0.0,100.0,29793.702917771883,316346.0,11548572.0,WWW.CTBAPTISTHOMES.ORG,378,19908575.0,CONNECTICUT BAPTIST HOMES INC,100.0,22.22222222222222,25.0,,,hospital
112221341,221349.0,219740.0,-0.7322289979066169,20.0,80.0,58127.38596491228,328485.0,7731658.0,WWW.CDCLI.ORG,119,19933485.0,COMMUNITY DEVELOPMENTCORPORATION OF LONG ISLAND INC,80.0,21.428571428571427,66.66666666666666,100.0,,other
42125640,269356.8,226942.0,-18.68970926492231,16.666666666666664,83.33333333333334,,0.0,10508893.0,WWW.ASCENTRIA.ORG,335,20020893.0,FAIR HAVENS INC,100.0,42.85714285714285,46.15384615384615,,,hospital
42503444,198141.4,234982.66666666663,15.678291164738392,37.5,62.5,47654.25870646766,281207.0,11274161.0,WWW.HEALTHFIRSTFR.ORG,209,20025801.0,HEALTHFIRST FAMILY CARE CENTER INC,80.0,20.0,50.0,0.0,,hospital
110804490,0.0,360348.4285714286,100.0,100.0,0.0,37193.61386138614,661587.0,10035549.0,WWW.GLENOAKSCLUB.ORG,209,20068781.0,GLEN OAKS CLUB INC,0.0,25.0,25.0,0.0,,other
42104328,204862.25,303340.0,32.46447880266368,33.33333333333333,66.66666666666666,61723.32642487047,388064.0,13338731.0,WWW.COTTING.ORG,199,20166388.0,COTTING SCHOOL INC,80.0,36.36363636363637,33.33333333333333,,,other
20265542,371756.0,176817.0,-110.24901451783482,50.0,50.0,46892.52941176471,371756.0,9317476.0,WWW.DERRYFIELD.ORG,189,20323202.0,THE DERRYFIELD SCHOOL,0.0,33.33333333333333,66.66666666666666,,,college
61236054,190771.0,0.0,-1.0,0.0,100.0,43305.82089552239,154013.0,14661463.0,COMMUNITYSYSTEMS.ORG,338,20329239.0,COMMUNITY SYSTEMS INC,25.0,71.42857142857143,85.71428571428571,,,other
42104357,190137.5,231386.66666666663,17.826941915408547,42.85714285714285,57.14285714285714,52472.60165975104,307629.0,14100607.0,WWW.JVS-BOSTON.ORG,248,20368529.0,JEWISH VOCATIONAL SERVICE INC,60.0,35.714285714285715,70.0,,,other
112290832,154149.0,0.0,-1.0,0.0,100.0,25813.06282722513,166966.0,10168888.0,WWW.HANAC.ORG,384,20374188.0,HANAC INC,100.0,71.42857142857143,50.0,,,other
113437602,473162.0,697282.7,32.1420135620746,90.9090909090909,9.090909090909092,172057.70676691728,1331742.0,29093015.0,WWW.WYCKOFFHOSPITAL.ORG,144,20377110.0,Wyckoff Professional Medical Services PCf/k/a Wyckoff Orthopaedic PC,0.0,,50.0,0.0,,hospital
42880108,274302.5,280389.0,2.1707342299448267,66.66666666666666,33.33333333333333,66663.34042553192,199259.0,12889846.0,VNACARE.ORG,194,20380527.0,VNA CARE MANAGEMENT RESOURCES INC,80.0,55.55555555555556,66.66666666666666,50.0,,hospital
16006001,291171.0,177249.0,-64.2722949071645,81.81818181818183,18.181818181818183,72812.29213483146,355922.0,8657877.0,www.bigelow.com,100,20387195.0,Bigelow Laboratory for Ocean Sciences,20.0,41.17647058823529,33.33333333333333,16.666666666666664,,other
42057906,166763.0,180765.0,7.745968522667551,33.33333333333333,66.66666666666666,50866.84433962264,180765.0,11298062.0,WWW.CENTRALCATHOLIC.NET,215,20404394.0,CENTRAL CATHOLIC HIGH SCHOOL OFLAWRENCE INC,75.0,21.428571428571427,20.0,,,college
131057890,99873.5,208134.3333333333,52.01488461778692,75.0,25.0,44731.51973684211,313996.0,8247744.0,WWW.MONTEFIORES.COM,160,20446217.0,MONTEFIORE CEMETERY CORPORATION,0.0,0.0,33.33333333333333,,100.0,other
30130760,224321.0,223978.3333333333,-0.1529909887117014,60.0,40.0,92185.8383838384,333748.0,10246975.0,WWW.HOLSTEINUSA.COM,104,20454102.0,HOLSTEIN ASSOCIATION USA INC,50.0,8.333333333333332,66.66666666666666,,,other
43217872,199087.0,305919.25,34.92171545268891,44.44444444444444,55.55555555555556,56980.4238410596,260000.0,9510133.0,VNACARE.ORG,160,20458829.0,VNA CARE HOSPICE INC,80.0,63.63636363636363,66.66666666666666,50.0,,hospital
30199213,187565.5,0.0,-1.0,0.0,100.0,33631.96675900277,206325.0,12516271.0,WWW.UCSVT.ORG,363,20487244.0,UNITED COUNSELING SERVICE OFBENNINGTON COUNTY INC,100.0,60.0,33.33333333333333,,,other
42575322,189182.0,0.0,-1.0,0.0,100.0,32984.9625,189182.0,10744370.0,WWW.VPI.ORG,321,20494134.0,VICTORY PROGRAMS INC,100.0,75.0,42.85714285714285,,,other
10369195,279276.4,440979.6,36.66908854740672,50.0,50.0,102157.08163265306,495171.0,18618371.0,www.mainedartmouth.org,157,20501384.0,Maine-Dartmouth Family MedicineResidency,20.0,47.368421052631575,55.55555555555556,,,hospital
43481253,173497.5,157876.5,-9.89444280814434,33.33333333333333,66.66666666666666,80268.59420289854,202111.0,6548276.0,WWW.REACHOUTANDREAD.ORG,75,20574127.0,REACH OUT AND READ INC,80.0,60.0,0.0,,,hospital
42542539,155466.0,0.0,-1.0,0.0,100.0,49563.46783625731,155466.0,8630819.0,WWW.LIFEPATHMA.ORG,172,20609552.0,LIFEPATH INC,,80.0,85.71428571428571,,,other
61416492,187037.6,209375.5,10.668822283409469,44.44444444444444,55.55555555555556,51825.15740740741,260717.0,12966924.0,WWW.FIRSTCHC.ORG,225,20633718.0,First Choice Health Centers Inc,80.0,50.0,37.5,,,hospital
112222807,180384.0,214469.3333333333,15.892870464775076,75.0,25.0,32816.73195876289,302646.0,16739907.0,WWW.LITTLEVILLAGE.ORG,489,20710692.0,THE HAGEDORN LITTLE VILLAGE SCHOOL,80.0,33.33333333333333,0.0,,,other
50258858,370226.0,190647.0,-94.19450607667574,66.66666666666666,33.33333333333333,42116.5,370226.0,15408062.0,WWW.FAMILYSERVICERI.ORG,351,20721206.0,FAMILY SERVICE OF RHODE ISLAND INC,20.0,47.368421052631575,33.33333333333333,,,other
41472080,250227.0,257352.92307692303,2.76893030462806,92.85714285714286,7.142857142857142,18358.65989847716,318486.0,6952242.0,WWW.THE103ADVANTAGE.COM,211,20729724.0,INTERNATIONAL BROTHERHOOD OF ELECTRICALWORKERS LOCAL 103,10.0,0.0,0.0,0.0,,other
42173054,202988.0,0.0,-1.0,0.0,100.0,42912.35211267605,202988.0,9343319.0,WWW.MARIANMANOR.ORG,214,20776355.0,MARIAN MANOR FOR THE AGED ANDINFIRM INC,100.0,9.090909090909092,0.0,,,hospital
60662113,259647.75,186570.66666666663,-39.16858134183295,42.85714285714285,57.14285714285714,50217.34810126582,457038.0,9532644.0,WWW.CHESHIREACADEMY.ORG,165,20804354.0,THE CHESHIRE ACADEMY,40.0,21.428571428571427,50.0,100.0,,college
41591164,203230.75,190218.4285714285,-6.840725962408626,63.63636363636363,36.36363636363637,131348.87209302327,254866.0,13440455.0,WWW.MASSNURSES.ORG,97,20859119.0,MASSACHUSETTS NURSES ASSOCIATION,40.0,83.33333333333334,75.0,33.33333333333333,,other
10672424,216508.0,0.0,-1.0,0.0,100.0,46401.9748603352,264415.0,17044923.0,NASHOBALEARNINGGROUP.ORG,360,20934730.0,NASHOBA LEARNING GROUP INC,80.0,0.0,75.0,,,other
42103867,192488.0,229224.0,16.026245070324226,50.0,50.0,37252.45360824742,229224.0,11262176.0,EASTERSEALSMA.ORG,293,20941318.0,EASTER SEALS MASSACHUSETTS INC,60.0,55.00000000000001,50.0,,,other
131489775,339157.0,209200.0,-62.12093690248566,50.0,50.0,32050.19266055046,475339.0,12125484.0,WWW.YALECLUBNYC.ORG,333,20944634.0,THE YALE CLUB OF NEW YORK CITY,40.0,50.0,25.0,100.0,,other
42104832,256769.3333333333,191905.66666666663,-33.79976620457622,50.0,50.0,75911.95161290323,416490.0,10759107.0,WWW.PIKESCHOOL.ORG,130,20982151.0,THE PIKE SCHOOL INC,60.0,62.5,66.66666666666666,,,other
42214847,286175.0,963468.5,70.29742020626517,50.0,50.0,64880.36021505376,209908.0,12277655.0,www.allcarevna.org,190,20998367.0,All Care Visiting Nurse Association ofGreater Lynn Inc,100.0,33.33333333333333,16.666666666666664,,,hospital
50269232,230714.25,697315.0,66.9139126506672,42.85714285714285,57.14285714285714,46750.90434782609,1754312.0,13767510.0,www.meetingstreet.org,237,21019284.0,Meeting Street,60.0,33.33333333333333,57.14285714285714,,,other
42104273,213512.66666666663,170679.0,-25.096037981630225,25.0,75.0,45799.5974025974,314094.0,7864355.0,WWW.MISSHALLS.ORG,158,21121476.0,MISS HALL'S SCHOOL INC,33.33333333333333,83.33333333333334,87.5,,,college
42438910,165009.0,255119.5,35.32089863769723,33.33333333333333,66.66666666666666,58254.23529411765,313541.0,11073495.0,WWW.HOPEWELLINC.ORG,176,21131703.0,HOPEWELL INC,100.0,66.66666666666666,16.666666666666664,,,other
112743726,162350.0,166995.0,2.781520404802539,50.0,50.0,34862.07534246575,175350.0,10838416.0,,296,21145069.0,Williamsburg Infant and Early ChildhoodDevelopment Center Inc,80.0,0.0,0.0,,,other
60666277,243501.5,270280.25,9.90777165553162,33.33333333333333,66.66666666666666,186711.58208955225,317457.0,15538809.0,WWW.CEA.ORG,79,21146578.0,CONNECTICUT EDUCATION ASSOCIATION INC,60.0,63.63636363636363,66.66666666666666,66.66666666666666,,other
112528865,0.0,275536.0,100.0,100.0,0.0,25262.793478260868,275536.0,18868952.0,WWW.PSCCS.ORG,737,21162865.0,PSC COMMUNITY SERVICES INC,,100.0,28.57142857142857,100.0,,other
